GISJOIN,GISJOIN_T,COUNTY_CODE,STATEA,COUNTYA,TRACTA,BLOCKA,whites,blacks,asians,native_americans,others,latino,tot
G26016305168001030,G2601630516800,26163,26,163,516800,1030,5,8,0,0,1,0,14
G26016305168001031,G2601630516800,26163,26,163,516800,1031,0,6,1,0,2,0,9
G26016305168001032,G2601630516800,26163,26,163,516800,1032,0,31,0,0,0,1,32
G26016305168001033,G2601630516800,26163,26,163,516800,1033,0,0,0,0,0,0,0
G26016305168001034,G2601630516800,26163,26,163,516800,1034,1,10,0,0,0,0,11
G26016305168001035,G2601630516800,26163,26,163,516800,1035,4,21,0,0,0,0,25
G26016305168001036,G2601630516800,26163,26,163,516800,1036,0,0,0,0,0,0,0
G26016305168001037,G2601630516800,26163,26,163,516800,1037,0,9,0,0,0,0,9
G26016305168001038,G2601630516800,26163,26,163,516800,1038,0,22,0,0,3,3,28
G26016305168001039,G2601630516800,26163,26,163,516800,1039,3,5,0,0,0,0,8
G26016305168001040,G2601630516800,26163,26,163,516800,1040,0,0,0,0,0,1,1
G26016305168001041,G2601630516800,26163,26,163,516800,1041,0,0,0,0,0,0,0
G26016305168001042,G2601630516800,26163,26,163,516800,1042,0,7,0,0,0,0,7
G26016305168001043,G2601630516800,26163,26,163,516800,1043,0,19,0,0,0,0,19
G26016305168001044,G2601630516800,26163,26,163,516800,1044,0,28,0,0,0,0,28
G26016305168001045,G2601630516800,26163,26,163,516800,1045,1,21,0,0,0,1,23
G26016305168001046,G2601630516800,26163,26,163,516800,1046,0,2,0,0,0,1,3
G26016305168001047,G2601630516800,26163,26,163,516800,1047,0,1,0,0,0,0,1
G26016305168001048,G2601630516800,26163,26,163,516800,1048,0,0,0,0,0,0,0
G26016305168001049,G2601630516800,26163,26,163,516800,1049,0,0,0,0,0,0,0
G26016305168001050,G2601630516800,26163,26,163,516800,1050,0,0,0,0,0,0,0
G26016305168001051,G2601630516800,26163,26,163,516800,1051,0,0,0,0,0,0,0
G26016305168001052,G2601630516800,26163,26,163,516800,1052,0,0,0,0,0,0,0
G26016305168001053,G2601630516800,26163,26,163,516800,1053,0,0,0,0,0,0,0
G26016305169001000,G2601630516900,26163,26,163,516900,1000,0,0,0,0,0,0,0
G26016305169001001,G2601630516900,26163,26,163,516900,1001,8,242,0,0,9,5,264
G26016305169001002,G2601630516900,26163,26,163,516900,1002,48,83,0,0,1,4,136
G26016305169001003,G2601630516900,26163,26,163,516900,1003,30,467,0,0,5,3,505
G26016305169001004,G2601630516900,26163,26,163,516900,1004,5,18,0,0,9,2,34
G26016305169001005,G2601630516900,26163,26,163,516900,1005,0,0,0,0,0,0,0
G26016305169001006,G2601630516900,26163,26,163,516900,1006,0,0,0,0,0,0,0
G26016305169001007,G2601630516900,26163,26,163,516900,1007,36,370,2,0,13,5,426
G26016305169001008,G2601630516900,26163,26,163,516900,1008,0,0,0,0,0,0,0
G26016305169001009,G2601630516900,26163,26,163,516900,1009,0,0,0,0,0,0,0
G26016305169001010,G2601630516900,26163,26,163,516900,1010,0,0,0,0,0,0,0
G26016305169001011,G2601630516900,26163,26,163,516900,1011,0,0,0,0,0,0,0
G26016305169001012,G2601630516900,26163,26,163,516900,1012,0,0,0,0,0,0,0
G26016305169001013,G2601630516900,26163,26,163,516900,1013,0,0,0,0,0,0,0
G26016305169001014,G2601630516900,26163,26,163,516900,1014,0,0,0,0,0,0,0
G26016305169001015,G2601630516900,26163,26,163,516900,1015,0,0,0,0,0,0,0
G26016305169001016,G2601630516900,26163,26,163,516900,1016,0,0,0,0,0,0,0
G26016305169001017,G2601630516900,26163,26,163,516900,1017,0,0,0,0,0,0,0
G26016305169002000,G2601630516900,26163,26,163,516900,2000,64,648,5,0,25,4,746
G26016305169002001,G2601630516900,26163,26,163,516900,2001,0,0,0,0,0,0,0
G26016305169002002,G2601630516900,26163,26,163,516900,2002,0,0,0,0,0,0,0
G26016305169002003,G2601630516900,26163,26,163,516900,2003,0,0,0,0,0,0,0
G26016305169002004,G2601630516900,26163,26,163,516900,2004,0,0,0,0,0,0,0
G26016305170001000,G2601630517000,26163,26,163,517000,1000,2,44,0,0,0,0,46
G26016305170001001,G2601630517000,26163,26,163,517000,1001,775,930,192,1,95,71,2064
G26016305170001002,G2601630517000,26163,26,163,517000,1002,0,3,0,1,7,6,17
G26016305170002000,G2601630517000,26163,26,163,517000,2000,22,26,1,2,2,3,56
G26016305170002001,G2601630517000,26163,26,163,517000,2001,1,2,1,0,0,5,9
G26016305170002002,G2601630517000,26163,26,163,517000,2002,11,1,5,1,3,0,21
G26016305170002003,G2601630517000,26163,26,163,517000,2003,0,0,0,0,0,0,0
G26016305170002004,G2601630517000,26163,26,163,517000,2004,30,12,3,0,8,4,57
G26016305170002005,G2601630517000,26163,26,163,517000,2005,0,0,0,0,0,0,0
G26016305170002006,G2601630517000,26163,26,163,517000,2006,384,212,44,4,33,31,708
G26016305170002007,G2601630517000,26163,26,163,517000,2007,0,0,0,0,0,0,0
G26016305170002008,G2601630517000,26163,26,163,517000,2008,0,0,0,0,0,0,0
G26016305170002009,G2601630517000,26163,26,163,517000,2009,0,0,0,0,0,0,0
G26016305170002010,G2601630517000,26163,26,163,517000,2010,0,0,0,0,0,0,0
G26016305171001000,G2601630517100,26163,26,163,517100,1000,6,5,1,0,5,0,17
G26016305171001001,G2601630517100,26163,26,163,517100,1001,0,0,0,0,0,0,0
G26016305171001002,G2601630517100,26163,26,163,517100,1002,425,652,77,2,16,43,1215
G26016305171001003,G2601630517100,26163,26,163,517100,1003,0,0,0,0,0,0,0
G26016305171001004,G2601630517100,26163,26,163,517100,1004,0,0,0,0,0,0,0
G26016305171001005,G2601630517100,26163,26,163,517100,1005,0,0,0,0,0,0,0
G26016305171001006,G2601630517100,26163,26,163,517100,1006,26,199,1,0,3,2,231
G26016305171001007,G2601630517100,26163,26,163,517100,1007,0,1,1,0,7,3,12
G26016305171001008,G2601630517100,26163,26,163,517100,1008,0,0,0,0,0,0,0
G26016305171001009,G2601630517100,26163,26,163,517100,1009,0,0,0,0,0,0,0
G26016305171001010,G2601630517100,26163,26,163,517100,1010,30,28,3,2,7,7,77
G26016305171001011,G2601630517100,26163,26,163,517100,1011,0,0,0,0,0,0,0
G26016305172001000,G2601630517200,26163,26,163,517200,1000,0,0,0,0,0,0,0
G26016305172001001,G2601630517200,26163,26,163,517200,1001,0,0,0,0,0,0,0
G26016305172001002,G2601630517200,26163,26,163,517200,1002,2,5,0,0,0,0,7
G26016305172001003,G2601630517200,26163,26,163,517200,1003,0,0,0,0,0,0,0
G26016305172001004,G2601630517200,26163,26,163,517200,1004,0,0,0,0,0,0,0
G26016305172001005,G2601630517200,26163,26,163,517200,1005,0,0,0,0,0,0,0
G26016305172001006,G2601630517200,26163,26,163,517200,1006,0,0,0,0,0,0,0
G26016305172001007,G2601630517200,26163,26,163,517200,1007,0,0,0,0,0,0,0
G26016305172001008,G2601630517200,26163,26,163,517200,1008,0,0,0,0,0,0,0
G26016305172001009,G2601630517200,26163,26,163,517200,1009,0,0,0,0,0,0,0
G26016305172001010,G2601630517200,26163,26,163,517200,1010,0,0,0,0,0,0,0
G26016305172001011,G2601630517200,26163,26,163,517200,1011,0,0,0,0,0,0,0
G26016305172001012,G2601630517200,26163,26,163,517200,1012,0,0,0,0,0,0,0
G26016305172001013,G2601630517200,26163,26,163,517200,1013,0,0,0,0,0,0,0
G26016305172001014,G2601630517200,26163,26,163,517200,1014,0,0,0,0,0,0,0
G26016305172001015,G2601630517200,26163,26,163,517200,1015,0,0,0,0,0,0,0
G26016305172001016,G2601630517200,26163,26,163,517200,1016,0,0,0,0,0,0,0
G26016305172001017,G2601630517200,26163,26,163,517200,1017,0,0,0,0,0,0,0
G26016305172001018,G2601630517200,26163,26,163,517200,1018,0,0,0,0,0,0,0
G26016305172001019,G2601630517200,26163,26,163,517200,1019,0,0,0,0,0,0,0
G26016305172001020,G2601630517200,26163,26,163,517200,1020,0,0,0,0,0,0,0
G26016305172001021,G2601630517200,26163,26,163,517200,1021,0,0,0,0,0,0,0
G26016305172001022,G2601630517200,26163,26,163,517200,1022,0,0,0,0,0,0,0
G26016305172001023,G2601630517200,26163,26,163,517200,1023,0,10,0,0,0,0,10
G26016305172001024,G2601630517200,26163,26,163,517200,1024,0,0,0,0,0,0,0
G26016305172001025,G2601630517200,26163,26,163,517200,1025,0,0,0,0,0,0,0
G26016305172001026,G2601630517200,26163,26,163,517200,1026,0,0,0,0,3,1,4
G26016305172001027,G2601630517200,26163,26,163,517200,1027,2,0,0,0,3,1,6
G26016305172001028,G2601630517200,26163,26,163,517200,1028,0,0,0,0,0,0,0
G26016305172001029,G2601630517200,26163,26,163,517200,1029,0,0,0,0,0,0,0
G26016305172001030,G2601630517200,26163,26,163,517200,1030,0,0,0,0,0,0,0
G26016305172001031,G2601630517200,26163,26,163,517200,1031,61,1,5,0,7,5,79
G26016305172001032,G2601630517200,26163,26,163,517200,1032,0,0,0,0,0,0,0
G26016305172001033,G2601630517200,26163,26,163,517200,1033,0,0,0,0,0,0,0
G26016305172001034,G2601630517200,26163,26,163,517200,1034,25,29,0,0,0,0,54
G26016305172001035,G2601630517200,26163,26,163,517200,1035,183,72,4,0,1,42,302
G26016305172001036,G2601630517200,26163,26,163,517200,1036,171,59,6,0,0,32,268
G26016305172001037,G2601630517200,26163,26,163,517200,1037,0,0,0,0,0,0,0
G26016305172001038,G2601630517200,26163,26,163,517200,1038,4,4,1,0,0,3,12
G26016305172001039,G2601630517200,26163,26,163,517200,1039,0,0,0,0,0,0,0
G26016305172001040,G2601630517200,26163,26,163,517200,1040,105,12,10,0,2,3,132
G26016305172001041,G2601630517200,26163,26,163,517200,1041,55,3,0,0,2,4,64
G26016305172001042,G2601630517200,26163,26,163,517200,1042,0,0,0,0,0,0,0
G26016305172001043,G2601630517200,26163,26,163,517200,1043,0,0,0,0,0,0,0
G26016305172001044,G2601630517200,26163,26,163,517200,1044,15,1,3,0,1,0,20
G26016305172001045,G2601630517200,26163,26,163,517200,1045,6,1,0,0,2,1,10
G26016305172001046,G2601630517200,26163,26,163,517200,1046,0,0,0,0,0,0,0
G26016305172001047,G2601630517200,26163,26,163,517200,1047,0,0,0,0,0,0,0
G26016305172001048,G2601630517200,26163,26,163,517200,1048,0,0,0,0,0,0,0
G26016305172002000,G2601630517200,26163,26,163,517200,2000,0,0,0,0,0,0,0
G26016305172002001,G2601630517200,26163,26,163,517200,2001,0,0,0,0,0,0,0
G26016305172002002,G2601630517200,26163,26,163,517200,2002,0,0,0,0,0,0,0
G26016305172002003,G2601630517200,26163,26,163,517200,2003,0,0,0,0,0,0,0
G26016305172002004,G2601630517200,26163,26,163,517200,2004,0,0,0,0,0,0,0
G26016305172002005,G2601630517200,26163,26,163,517200,2005,0,0,0,0,0,0,0
G26016305172002006,G2601630517200,26163,26,163,517200,2006,0,0,0,0,0,0,0
G26016305172002007,G2601630517200,26163,26,163,517200,2007,0,0,0,0,0,0,0
G26016305172002008,G2601630517200,26163,26,163,517200,2008,0,0,0,0,0,0,0
G26016305172002009,G2601630517200,26163,26,163,517200,2009,0,0,0,0,0,0,0
G26016305172002010,G2601630517200,26163,26,163,517200,2010,2,7,0,0,0,0,9
G26016305172002011,G2601630517200,26163,26,163,517200,2011,0,0,0,0,0,0,0
G26016305172002012,G2601630517200,26163,26,163,517200,2012,0,0,0,0,0,0,0
G26016305172002013,G2601630517200,26163,26,163,517200,2013,0,0,0,0,0,0,0
G26016305172002014,G2601630517200,26163,26,163,517200,2014,0,0,0,0,0,0,0
G26016305172002015,G2601630517200,26163,26,163,517200,2015,0,0,0,0,0,0,0
G26016305172002016,G2601630517200,26163,26,163,517200,2016,0,0,0,0,0,0,0
G26016305172002017,G2601630517200,26163,26,163,517200,2017,0,0,0,0,0,0,0
G26016305172002018,G2601630517200,26163,26,163,517200,2018,0,0,0,0,0,0,0
G26016305172002019,G2601630517200,26163,26,163,517200,2019,0,0,0,0,0,0,0
G26016305172002020,G2601630517200,26163,26,163,517200,2020,0,0,0,0,0,0,0
G26016305172002021,G2601630517200,26163,26,163,517200,2021,0,0,0,0,0,0,0
G26016305172002022,G2601630517200,26163,26,163,517200,2022,0,0,0,0,0,0,0
G26016305172002023,G2601630517200,26163,26,163,517200,2023,0,0,0,0,0,0,0
G26016305172002024,G2601630517200,26163,26,163,517200,2024,0,0,0,0,0,0,0
G26016305172002025,G2601630517200,26163,26,163,517200,2025,235,65,49,0,20,29,398
G26016305172002026,G2601630517200,26163,26,163,517200,2026,0,0,0,0,0,0,0
G26016305172002027,G2601630517200,26163,26,163,517200,2027,0,0,0,0,0,0,0
G26016305172002028,G2601630517200,26163,26,163,517200,2028,3,1,0,0,3,3,10
G26016305172002029,G2601630517200,26163,26,163,517200,2029,0,0,0,0,0,0,0
G26016305172002030,G2601630517200,26163,26,163,517200,2030,0,0,0,0,0,0,0
G26016305172002031,G2601630517200,26163,26,163,517200,2031,1,0,0,0,0,0,1
G26016305172002032,G2601630517200,26163,26,163,517200,2032,0,4,0,0,0,0,4
G26016305172002033,G2601630517200,26163,26,163,517200,2033,1,2,0,0,5,1,9
G26016305172002034,G2601630517200,26163,26,163,517200,2034,0,0,0,0,0,0,0
G26016305172002035,G2601630517200,26163,26,163,517200,2035,0,1,0,0,0,0,1
G26016305172002036,G2601630517200,26163,26,163,517200,2036,0,7,0,0,1,4,12
G26016305172002037,G2601630517200,26163,26,163,517200,2037,0,0,0,0,0,0,0
G26016305172002038,G2601630517200,26163,26,163,517200,2038,0,0,0,0,0,0,0
G26016305172002039,G2601630517200,26163,26,163,517200,2039,0,0,0,0,0,0,0
G26016305172002040,G2601630517200,26163,26,163,517200,2040,0,0,0,0,0,0,0
G26016305172002041,G2601630517200,26163,26,163,517200,2041,7,10,0,1,5,5,28
G26016305172002042,G2601630517200,26163,26,163,517200,2042,0,0,0,0,0,0,0
G26016305172002043,G2601630517200,26163,26,163,517200,2043,0,0,0,0,0,0,0
G26016305172002044,G2601630517200,26163,26,163,517200,2044,0,0,0,0,0,0,0
G26016305172002045,G2601630517200,26163,26,163,517200,2045,0,0,0,0,0,0,0
G26016305172002046,G2601630517200,26163,26,163,517200,2046,3,0,0,0,0,0,3
G26016305172002047,G2601630517200,26163,26,163,517200,2047,2,3,1,0,1,3,10
G26016305172002048,G2601630517200,26163,26,163,517200,2048,0,0,0,0,0,0,0
G26016305172002049,G2601630517200,26163,26,163,517200,2049,0,0,0,0,0,0,0
G26016305172002050,G2601630517200,26163,26,163,517200,2050,2,1,0,0,1,0,4
G26016305172002051,G2601630517200,26163,26,163,517200,2051,1,5,0,0,0,0,6
G26016305172002052,G2601630517200,26163,26,163,517200,2052,0,0,0,0,0,0,0
G26016305172002053,G2601630517200,26163,26,163,517200,2053,0,0,0,0,0,0,0
G26016305172002054,G2601630517200,26163,26,163,517200,2054,0,7,0,0,0,0,7
G26016305172002055,G2601630517200,26163,26,163,517200,2055,0,0,0,0,0,0,0
G26016305172002056,G2601630517200,26163,26,163,517200,2056,0,0,0,0,0,0,0
G26016305172002057,G2601630517200,26163,26,163,517200,2057,0,0,0,0,0,0,0
G26016305172002058,G2601630517200,26163,26,163,517200,2058,99,105,9,0,0,5,218
G26016305172002059,G2601630517200,26163,26,163,517200,2059,0,0,0,0,0,0,0
G26016305172002060,G2601630517200,26163,26,163,517200,2060,0,0,0,0,0,0,0
G26016305172002061,G2601630517200,26163,26,163,517200,2061,32,7,0,0,5,3,47
G26016305172002062,G2601630517200,26163,26,163,517200,2062,0,0,0,0,0,0,0
G26016305172002063,G2601630517200,26163,26,163,517200,2063,0,0,0,0,0,0,0
G26016305172002064,G2601630517200,26163,26,163,517200,2064,0,0,0,0,0,0,0
G26016305172002065,G2601630517200,26163,26,163,517200,2065,1,1,0,3,1,6,12
G26016305172002066,G2601630517200,26163,26,163,517200,2066,0,0,0,0,0,0,0
G26016305172002067,G2601630517200,26163,26,163,517200,2067,0,0,0,0,0,0,0
G26016305172002068,G2601630517200,26163,26,163,517200,2068,2,9,0,0,0,0,11
G26016305172002069,G2601630517200,26163,26,163,517200,2069,0,0,0,0,0,0,0
G26016305172002070,G2601630517200,26163,26,163,517200,2070,0,0,0,0,0,0,0
G26016305172002071,G2601630517200,26163,26,163,517200,2071,0,0,0,0,0,0,0
G26016305172002072,G2601630517200,26163,26,163,517200,2072,0,0,0,0,0,0,0
G26016305172002073,G2601630517200,26163,26,163,517200,2073,0,0,0,0,0,0,0
G26016305172002074,G2601630517200,26163,26,163,517200,2074,0,0,0,0,0,0,0
G26016305172002075,G2601630517200,26163,26,163,517200,2075,0,0,0,0,0,0,0
G26016305172002076,G2601630517200,26163,26,163,517200,2076,0,0,0,0,0,0,0
G26016305173001000,G2601630517300,26163,26,163,517300,1000,0,0,0,0,0,0,0
G26016305173001001,G2601630517300,26163,26,163,517300,1001,0,0,0,0,0,0,0
G26016305173001002,G2601630517300,26163,26,163,517300,1002,5,166,4,0,9,1,185
G26016305173001003,G2601630517300,26163,26,163,517300,1003,2,77,0,0,4,0,83
G26016305173001004,G2601630517300,26163,26,163,517300,1004,0,0,0,0,0,0,0
G26016305173001005,G2601630517300,26163,26,163,517300,1005,0,0,0,0,0,0,0
G26016305173001006,G2601630517300,26163,26,163,517300,1006,0,0,0,0,2,2,4
G26016305173001007,G2601630517300,26163,26,163,517300,1007,0,118,0,0,6,4,128
G26016305173001008,G2601630517300,26163,26,163,517300,1008,9,402,1,5,1,1,419
G26016305173001009,G2601630517300,26163,26,163,517300,1009,0,0,0,0,0,0,0
G26016305173001010,G2601630517300,26163,26,163,517300,1010,0,1,0,0,0,0,1
G26016305173001011,G2601630517300,26163,26,163,517300,1011,0,0,0,0,0,0,0
G26016305173001012,G2601630517300,26163,26,163,517300,1012,0,0,0,0,0,0,0
G26016305173001013,G2601630517300,26163,26,163,517300,1013,0,0,0,0,0,0,0
G26016305173001014,G2601630517300,26163,26,163,517300,1014,1,125,0,0,7,8,141
G26016305173001015,G2601630517300,26163,26,163,517300,1015,0,0,0,0,0,0,0
G26016305173001016,G2601630517300,26163,26,163,517300,1016,0,0,0,0,0,0,0
G26016305173001017,G2601630517300,26163,26,163,517300,1017,0,0,0,0,0,0,0
G26016305173001018,G2601630517300,26163,26,163,517300,1018,0,0,0,0,0,0,0
G26016305173001019,G2601630517300,26163,26,163,517300,1019,0,0,0,0,0,0,0
G26016305173001020,G2601630517300,26163,26,163,517300,1020,0,0,0,0,0,0,0
G26016305173002000,G2601630517300,26163,26,163,517300,2000,22,11,2,2,4,11,52
G26016305173002001,G2601630517300,26163,26,163,517300,2001,21,9,0,0,0,2,32
G26016305173002002,G2601630517300,26163,26,163,517300,2002,5,0,0,0,1,1,7
G26016305173002003,G2601630517300,26163,26,163,517300,2003,0,0,0,0,0,0,0
G26016305173002004,G2601630517300,26163,26,163,517300,2004,222,16,11,0,2,12,263
G26016305173002005,G2601630517300,26163,26,163,517300,2005,13,11,0,0,2,1,27
G26016305173002006,G2601630517300,26163,26,163,517300,2006,78,15,7,0,2,0,102
G26016305173002007,G2601630517300,26163,26,163,517300,2007,13,2,2,0,2,3,22
G26016305173002008,G2601630517300,26163,26,163,517300,2008,11,8,0,0,0,3,22
G26016305173002009,G2601630517300,26163,26,163,517300,2009,48,3,9,0,3,2,65
G26016305173002010,G2601630517300,26163,26,163,517300,2010,10,5,0,0,0,0,15
G26016305173002011,G2601630517300,26163,26,163,517300,2011,52,123,11,0,10,1,197
G26016305173002012,G2601630517300,26163,26,163,517300,2012,115,91,8,2,6,4,226
G26016305173002013,G2601630517300,26163,26,163,517300,2013,23,4,0,0,0,1,28
G26016305173002014,G2601630517300,26163,26,163,517300,2014,1,4,0,0,1,1,7
G26016305173002015,G2601630517300,26163,26,163,517300,2015,0,0,0,0,0,0,0
G26016305173002016,G2601630517300,26163,26,163,517300,2016,67,24,7,0,3,4,105
G26016305175001000,G2601630517500,26163,26,163,517500,1000,0,0,0,0,0,0,0
G26016305175001001,G2601630517500,26163,26,163,517500,1001,11,279,10,0,7,7,314
G26016305175001002,G2601630517500,26163,26,163,517500,1002,10,288,48,0,10,0,356
G26016305175001003,G2601630517500,26163,26,163,517500,1003,0,0,0,0,0,0,0
G26016305175001004,G2601630517500,26163,26,163,517500,1004,17,286,0,0,9,8,320
G26016305175001005,G2601630517500,26163,26,163,517500,1005,2,0,2,0,11,0,15
G26016305175001006,G2601630517500,26163,26,163,517500,1006,0,0,0,0,0,0,0
G26016305175001007,G2601630517500,26163,26,163,517500,1007,0,9,0,0,0,4,13
G26016305175001008,G2601630517500,26163,26,163,517500,1008,0,0,0,0,0,0,0
G26016305175001009,G2601630517500,26163,26,163,517500,1009,0,0,0,0,0,0,0
G26016305175001010,G2601630517500,26163,26,163,517500,1010,20,298,72,0,9,7,406
G26016305175001011,G2601630517500,26163,26,163,517500,1011,0,0,0,0,0,0,0
G26016305175001012,G2601630517500,26163,26,163,517500,1012,0,0,0,0,0,0,0
G26016305175001013,G2601630517500,26163,26,163,517500,1013,0,0,0,0,0,0,0
G26016305175001014,G2601630517500,26163,26,163,517500,1014,0,0,0,0,0,0,0
G26016305175001015,G2601630517500,26163,26,163,517500,1015,0,0,0,0,0,0,0
G26016305175001016,G2601630517500,26163,26,163,517500,1016,18,7,0,0,3,0,28
G26016305175001017,G2601630517500,26163,26,163,517500,1017,0,0,0,0,0,0,0
G26016305175001018,G2601630517500,26163,26,163,517500,1018,0,0,2,2,4,4,12
G26016305175001019,G2601630517500,26163,26,163,517500,1019,0,0,0,0,0,0,0
G26016305175001020,G2601630517500,26163,26,163,517500,1020,0,0,0,0,0,0,0
G26016305175002000,G2601630517500,26163,26,163,517500,2000,0,0,0,0,0,0,0
G26016305175002001,G2601630517500,26163,26,163,517500,2001,0,0,0,0,0,0,0
G26016305175002002,G2601630517500,26163,26,163,517500,2002,50,292,8,0,11,2,363
G26016305175002003,G2601630517500,26163,26,163,517500,2003,60,13,9,0,5,6,93
G26016305175002004,G2601630517500,26163,26,163,517500,2004,21,10,6,0,2,2,41
G26016305175002005,G2601630517500,26163,26,163,517500,2005,102,25,24,0,6,0,157
G26016305175002006,G2601630517500,26163,26,163,517500,2006,16,8,21,0,3,3,51
G26016305175002007,G2601630517500,26163,26,163,517500,2007,118,535,16,3,15,0,687
G26016305175002008,G2601630517500,26163,26,163,517500,2008,0,0,0,0,0,0,0
G26016305180001000,G2601630518000,26163,26,163,518000,1000,0,0,0,0,0,0,0
G26016305180001001,G2601630518000,26163,26,163,518000,1001,43,67,2,0,6,9,127
G26016305180001002,G2601630518000,26163,26,163,518000,1002,0,0,0,0,0,0,0
G26016305180001003,G2601630518000,26163,26,163,518000,1003,194,89,19,0,4,8,314
G26016305180001004,G2601630518000,26163,26,163,518000,1004,0,0,0,0,0,0,0
G26016305180001005,G2601630518000,26163,26,163,518000,1005,0,0,0,0,0,0,0
G26016305180001006,G2601630518000,26163,26,163,518000,1006,0,0,0,0,0,0,0
