"","GISJOIN","GISJOIN_T","COUNTY_CODE","STATEA","COUNTYA","TRACTA","BLOCKA","whites","blacks","asians","native_americans","others","latino"
"290786","G26016305247007007","G2601630524700",26163,26,163,524700,7007,0,146,2,0,0,0
"290787","G26016305247007008","G2601630524700",26163,26,163,524700,7008,0,112,0,0,0,0
"290788","G26016305247007009","G2601630524700",26163,26,163,524700,7009,1,82,0,1,1,0
"290789","G26016305247007010","G2601630524700",26163,26,163,524700,7010,0,52,0,0,0,0
"290790","G26016305247007011","G2601630524700",26163,26,163,524700,7011,0,64,0,0,2,1
"290791","G26016305247007012","G2601630524700",26163,26,163,524700,7012,0,66,0,0,0,4
"290792","G26016305247007013","G2601630524700",26163,26,163,524700,7013,0,53,0,0,0,0
"290793","G26016305247007014","G2601630524700",26163,26,163,524700,7014,0,17,0,0,3,0
"290794","G26016305248001000","G2601630524800",26163,26,163,524800,1000,0,40,0,0,0,0
"290795","G26016305248001001","G2601630524800",26163,26,163,524800,1001,0,89,0,0,2,3
"290796","G26016305248001002","G2601630524800",26163,26,163,524800,1002,0,81,0,0,5,0
"290797","G26016305248001003","G2601630524800",26163,26,163,524800,1003,0,92,0,0,0,0
"290798","G26016305248001004","G2601630524800",26163,26,163,524800,1004,0,77,0,0,1,0
"290799","G26016305248001005","G2601630524800",26163,26,163,524800,1005,0,79,0,0,0,0
"290800","G26016305248001006","G2601630524800",26163,26,163,524800,1006,0,68,0,6,1,0
"290801","G26016305248001007","G2601630524800",26163,26,163,524800,1007,0,58,0,0,0,0
"290802","G26016305248002000","G2601630524800",26163,26,163,524800,2000,0,80,0,0,1,0
"290803","G26016305248002001","G2601630524800",26163,26,163,524800,2001,0,76,0,0,0,0
"290804","G26016305248002002","G2601630524800",26163,26,163,524800,2002,0,73,0,0,0,5
"290805","G26016305248002003","G2601630524800",26163,26,163,524800,2003,0,82,0,0,0,0
"290806","G26016305248002004","G2601630524800",26163,26,163,524800,2004,0,66,0,0,0,5
"290807","G26016305248002005","G2601630524800",26163,26,163,524800,2005,0,78,0,0,0,0
"290808","G26016305248002006","G2601630524800",26163,26,163,524800,2006,0,38,0,0,0,0
"290809","G26016305248002007","G2601630524800",26163,26,163,524800,2007,0,86,0,0,1,0
"290810","G26016305248002008","G2601630524800",26163,26,163,524800,2008,0,63,0,0,0,0
"290811","G26016305248002009","G2601630524800",26163,26,163,524800,2009,1,60,0,5,4,0
"290812","G26016305248003000","G2601630524800",26163,26,163,524800,3000,1,88,0,0,0,0
"290813","G26016305248003001","G2601630524800",26163,26,163,524800,3001,0,166,0,0,3,2
"290814","G26016305248003002","G2601630524800",26163,26,163,524800,3002,2,79,0,0,0,4
"290815","G26016305248003003","G2601630524800",26163,26,163,524800,3003,1,100,0,0,1,0
"290816","G26016305248003004","G2601630524800",26163,26,163,524800,3004,0,55,0,0,0,0
"290817","G26016305248003005","G2601630524800",26163,26,163,524800,3005,2,95,0,0,0,4
"290818","G26016305248003006","G2601630524800",26163,26,163,524800,3006,1,38,0,0,1,0
"290819","G26016305248003007","G2601630524800",26163,26,163,524800,3007,0,38,0,0,0,0
"290820","G26016305248003008","G2601630524800",26163,26,163,524800,3008,5,59,0,0,0,0
"290821","G26016305248004000","G2601630524800",26163,26,163,524800,4000,0,67,0,0,0,4
"290822","G26016305248004001","G2601630524800",26163,26,163,524800,4001,0,0,0,0,0,0
"290823","G26016305248004002","G2601630524800",26163,26,163,524800,4002,0,91,0,0,1,0
"290824","G26016305248004003","G2601630524800",26163,26,163,524800,4003,1,81,1,0,4,0
"290825","G26016305248004004","G2601630524800",26163,26,163,524800,4004,0,42,0,0,0,0
"290826","G26016305248004005","G2601630524800",26163,26,163,524800,4005,1,47,0,0,0,1
"290827","G26016305248004006","G2601630524800",26163,26,163,524800,4006,2,65,0,0,6,0
"290828","G26016305248004007","G2601630524800",26163,26,163,524800,4007,1,75,0,0,0,0
"290829","G26016305248004008","G2601630524800",26163,26,163,524800,4008,0,20,0,0,5,0
"290830","G26016305248004009","G2601630524800",26163,26,163,524800,4009,1,16,0,0,0,0
"290831","G26016305248004010","G2601630524800",26163,26,163,524800,4010,0,110,0,0,0,1
"290832","G26016305248004011","G2601630524800",26163,26,163,524800,4011,1,7,0,0,1,0
"290833","G26016305248004012","G2601630524800",26163,26,163,524800,4012,5,84,0,0,2,0
"290834","G26016305248004013","G2601630524800",26163,26,163,524800,4013,0,0,0,0,0,0
"290835","G26016305248004014","G2601630524800",26163,26,163,524800,4014,2,67,0,1,0,0
"290836","G26016305248004015","G2601630524800",26163,26,163,524800,4015,0,42,0,0,0,3
"290837","G26016305248004016","G2601630524800",26163,26,163,524800,4016,0,0,0,0,0,0
"290838","G26016305248005000","G2601630524800",26163,26,163,524800,5000,0,77,0,0,1,0
"290839","G26016305248005001","G2601630524800",26163,26,163,524800,5001,0,89,0,0,0,1
"290840","G26016305248005002","G2601630524800",26163,26,163,524800,5002,0,98,0,0,1,0
"290841","G26016305248005003","G2601630524800",26163,26,163,524800,5003,1,95,0,0,2,0
"290842","G26016305248005004","G2601630524800",26163,26,163,524800,5004,0,80,9,0,0,0
"290843","G26016305248005005","G2601630524800",26163,26,163,524800,5005,0,75,0,0,0,0
"290844","G26016305248005006","G2601630524800",26163,26,163,524800,5006,0,86,0,0,1,1
"290845","G26016305248005007","G2601630524800",26163,26,163,524800,5007,13,76,0,0,0,2
"290846","G26016305251002000","G2601630525100",26163,26,163,525100,2000,0,61,0,0,0,3
"290847","G26016305251002001","G2601630525100",26163,26,163,525100,2001,1,50,0,0,0,0
"290848","G26016305251002002","G2601630525100",26163,26,163,525100,2002,0,47,0,0,0,0
"290849","G26016305251002003","G2601630525100",26163,26,163,525100,2003,1,100,0,1,2,1
"290850","G26016305251002004","G2601630525100",26163,26,163,525100,2004,0,73,0,0,0,0
"290851","G26016305251002005","G2601630525100",26163,26,163,525100,2005,0,100,0,0,1,0
"290852","G26016305251002006","G2601630525100",26163,26,163,525100,2006,1,43,0,0,2,0
"290853","G26016305251002007","G2601630525100",26163,26,163,525100,2007,0,37,0,0,0,1
"290854","G26016305251002008","G2601630525100",26163,26,163,525100,2008,1,80,0,0,0,9
"290855","G26016305251002009","G2601630525100",26163,26,163,525100,2009,1,63,0,0,4,2
"290856","G26016305251002010","G2601630525100",26163,26,163,525100,2010,2,62,0,0,3,2
"290857","G26016305251002011","G2601630525100",26163,26,163,525100,2011,0,46,0,0,0,1
"290858","G26016305251002012","G2601630525100",26163,26,163,525100,2012,0,80,0,0,0,0
"290859","G26016305251002013","G2601630525100",26163,26,163,525100,2013,0,75,0,0,0,0
"290860","G26016305251002014","G2601630525100",26163,26,163,525100,2014,1,63,0,1,3,0
"290861","G26016305251002015","G2601630525100",26163,26,163,525100,2015,0,64,0,0,4,0
"290862","G26016305251002016","G2601630525100",26163,26,163,525100,2016,1,101,0,0,0,2
"290863","G26016305251002017","G2601630525100",26163,26,163,525100,2017,0,93,0,0,0,0
"290864","G26016305251002018","G2601630525100",26163,26,163,525100,2018,0,69,0,0,0,0
"290865","G26016305251003000","G2601630525100",26163,26,163,525100,3000,0,21,0,0,0,0
"290866","G26016305251003001","G2601630525100",26163,26,163,525100,3001,1,58,0,0,0,0
"290867","G26016305251003002","G2601630525100",26163,26,163,525100,3002,1,139,0,0,1,8
"290868","G26016305251003003","G2601630525100",26163,26,163,525100,3003,0,119,0,0,0,0
"290869","G26016305251003004","G2601630525100",26163,26,163,525100,3004,0,149,3,1,0,0
"290870","G26016305251003005","G2601630525100",26163,26,163,525100,3005,0,96,0,0,0,1
"290871","G26016305252001000","G2601630525200",26163,26,163,525200,1000,1,93,0,0,0,6
"290872","G26016305252001001","G2601630525200",26163,26,163,525200,1001,0,62,0,0,1,0
"290873","G26016305252001002","G2601630525200",26163,26,163,525200,1002,0,19,0,0,0,0
"290874","G26016305252001003","G2601630525200",26163,26,163,525200,1003,0,62,0,0,0,0
"290875","G26016305252001004","G2601630525200",26163,26,163,525200,1004,1,50,0,0,0,0
"290876","G26016305252001005","G2601630525200",26163,26,163,525200,1005,0,74,0,0,0,0
"290877","G26016305252001006","G2601630525200",26163,26,163,525200,1006,0,56,0,0,8,0
"290878","G26016305252001007","G2601630525200",26163,26,163,525200,1007,0,43,0,0,6,0
"290879","G26016305252002000","G2601630525200",26163,26,163,525200,2000,0,0,0,0,0,0
"290880","G26016305252002001","G2601630525200",26163,26,163,525200,2001,0,0,1,0,3,0
"290881","G26016305252002002","G2601630525200",26163,26,163,525200,2002,1,37,0,0,0,0
"290882","G26016305252002003","G2601630525200",26163,26,163,525200,2003,0,37,0,0,0,10
"290883","G26016305252002004","G2601630525200",26163,26,163,525200,2004,0,5,0,0,0,0
"290884","G26016305252002005","G2601630525200",26163,26,163,525200,2005,0,127,0,0,2,0
"290885","G26016305252002006","G2601630525200",26163,26,163,525200,2006,0,35,0,0,0,0
"290886","G26016305252002007","G2601630525200",26163,26,163,525200,2007,0,0,0,0,0,0
"290887","G26016305252002008","G2601630525200",26163,26,163,525200,2008,0,56,0,0,0,0
"290888","G26016305252002009","G2601630525200",26163,26,163,525200,2009,0,0,0,0,0,0
"290889","G26016305252002010","G2601630525200",26163,26,163,525200,2010,0,71,0,0,1,0
"290890","G26016305252002011","G2601630525200",26163,26,163,525200,2011,2,92,0,0,5,0
"290891","G26016305252002012","G2601630525200",26163,26,163,525200,2012,9,118,0,0,0,0
"290892","G26016305252002013","G2601630525200",26163,26,163,525200,2013,0,100,0,0,0,1
"290893","G26016305252002014","G2601630525200",26163,26,163,525200,2014,0,0,0,0,0,0
"290894","G26016305252002015","G2601630525200",26163,26,163,525200,2015,0,0,0,0,0,0
"290895","G26016305252002016","G2601630525200",26163,26,163,525200,2016,0,0,0,0,0,0
"290896","G26016305252002017","G2601630525200",26163,26,163,525200,2017,0,8,0,0,0,0
"290897","G26016305252002018","G2601630525200",26163,26,163,525200,2018,0,18,0,0,0,0
"290898","G26016305252003000","G2601630525200",26163,26,163,525200,3000,0,22,0,0,0,0
"290899","G26016305252003001","G2601630525200",26163,26,163,525200,3001,0,18,0,0,0,0
"290900","G26016305252003002","G2601630525200",26163,26,163,525200,3002,0,36,0,0,7,0
"290901","G26016305252003003","G2601630525200",26163,26,163,525200,3003,0,35,0,0,0,0
"290902","G26016305252003004","G2601630525200",26163,26,163,525200,3004,0,117,0,2,0,0
"290903","G26016305252003005","G2601630525200",26163,26,163,525200,3005,1,112,0,0,6,0
"290904","G26016305252003006","G2601630525200",26163,26,163,525200,3006,5,93,0,0,0,0
"290905","G26016305252003007","G2601630525200",26163,26,163,525200,3007,0,147,1,0,0,0
"290906","G26016305252003008","G2601630525200",26163,26,163,525200,3008,0,18,0,0,0,0
"290907","G26016305252003009","G2601630525200",26163,26,163,525200,3009,0,0,0,0,0,0
"290908","G26016305252003010","G2601630525200",26163,26,163,525200,3010,0,7,0,0,0,0
"290909","G26016305252003011","G2601630525200",26163,26,163,525200,3011,2,29,0,0,0,0
"290910","G26016305252003012","G2601630525200",26163,26,163,525200,3012,0,13,0,0,0,0
"290911","G26016305253001000","G2601630525300",26163,26,163,525300,1000,1,146,0,0,10,1
"290912","G26016305253001001","G2601630525300",26163,26,163,525300,1001,0,120,0,0,0,0
"290913","G26016305253001002","G2601630525300",26163,26,163,525300,1002,0,0,0,0,0,0
"290914","G26016305253001003","G2601630525300",26163,26,163,525300,1003,0,0,0,0,0,0
"290915","G26016305253001004","G2601630525300",26163,26,163,525300,1004,1,62,0,0,0,0
"290916","G26016305253001005","G2601630525300",26163,26,163,525300,1005,0,87,0,0,0,0
"290917","G26016305253001006","G2601630525300",26163,26,163,525300,1006,0,90,0,0,0,0
"290918","G26016305253001007","G2601630525300",26163,26,163,525300,1007,1,46,0,0,0,0
"290919","G26016305253001008","G2601630525300",26163,26,163,525300,1008,0,91,0,0,0,0
"290920","G26016305253001009","G2601630525300",26163,26,163,525300,1009,0,50,0,0,0,0
"290921","G26016305253001010","G2601630525300",26163,26,163,525300,1010,1,102,0,0,0,0
"290922","G26016305253001011","G2601630525300",26163,26,163,525300,1011,0,28,0,0,0,0
"290923","G26016305253001012","G2601630525300",26163,26,163,525300,1012,0,0,0,0,0,0
"290924","G26016305253001013","G2601630525300",26163,26,163,525300,1013,0,0,0,0,0,0
"290925","G26016305253001014","G2601630525300",26163,26,163,525300,1014,0,1,4,0,0,0
"290926","G26016305253001015","G2601630525300",26163,26,163,525300,1015,0,0,0,0,0,0
"290927","G26016305253001016","G2601630525300",26163,26,163,525300,1016,0,0,0,0,0,0
"290928","G26016305253001017","G2601630525300",26163,26,163,525300,1017,0,0,0,0,0,0
"290929","G26016305253001018","G2601630525300",26163,26,163,525300,1018,0,0,0,0,0,0
"290930","G26016305254001000","G2601630525400",26163,26,163,525400,1000,0,0,0,0,0,0
"290931","G26016305254001001","G2601630525400",26163,26,163,525400,1001,0,0,0,0,0,0
"290932","G26016305254001002","G2601630525400",26163,26,163,525400,1002,21,37,0,1,6,37
"290933","G26016305254001003","G2601630525400",26163,26,163,525400,1003,4,45,0,0,0,27
"290934","G26016305254001004","G2601630525400",26163,26,163,525400,1004,16,16,18,0,0,50
"290935","G26016305254001005","G2601630525400",26163,26,163,525400,1005,0,0,0,0,0,0
"290936","G26016305254001006","G2601630525400",26163,26,163,525400,1006,33,10,29,2,0,37
"290937","G26016305254001007","G2601630525400",26163,26,163,525400,1007,0,0,0,0,0,0
"290938","G26016305254001008","G2601630525400",26163,26,163,525400,1008,5,16,0,0,0,7
"290939","G26016305254001009","G2601630525400",26163,26,163,525400,1009,15,5,0,0,0,5
"290940","G26016305254001010","G2601630525400",26163,26,163,525400,1010,14,4,1,0,0,13
"290941","G26016305254001011","G2601630525400",26163,26,163,525400,1011,0,5,0,0,0,0
"290942","G26016305254001012","G2601630525400",26163,26,163,525400,1012,18,4,0,0,0,40
"290943","G26016305254001013","G2601630525400",26163,26,163,525400,1013,54,30,0,0,4,76
"290944","G26016305254001014","G2601630525400",26163,26,163,525400,1014,44,22,0,0,0,97
"290945","G26016305254001015","G2601630525400",26163,26,163,525400,1015,20,17,23,0,3,20
"290946","G26016305254001016","G2601630525400",26163,26,163,525400,1016,2,1,0,0,0,0
"290947","G26016305254002000","G2601630525400",26163,26,163,525400,2000,0,0,5,0,0,0
"290948","G26016305254002001","G2601630525400",26163,26,163,525400,2001,2,22,0,0,0,0
"290949","G26016305254002002","G2601630525400",26163,26,163,525400,2002,0,12,0,0,0,0
"290950","G26016305254002003","G2601630525400",26163,26,163,525400,2003,0,16,0,0,0,0
"290951","G26016305254002004","G2601630525400",26163,26,163,525400,2004,9,30,0,0,7,8
"290952","G26016305254002005","G2601630525400",26163,26,163,525400,2005,0,62,0,0,0,3
"290953","G26016305254002006","G2601630525400",26163,26,163,525400,2006,0,42,0,0,0,2
"290954","G26016305254002007","G2601630525400",26163,26,163,525400,2007,8,88,0,1,3,0
"290955","G26016305254002008","G2601630525400",26163,26,163,525400,2008,1,80,0,1,0,5
"290956","G26016305254002009","G2601630525400",26163,26,163,525400,2009,4,33,0,0,1,4
"290957","G26016305254002010","G2601630525400",26163,26,163,525400,2010,4,18,0,0,1,0
"290958","G26016305254002011","G2601630525400",26163,26,163,525400,2011,7,40,0,0,0,12
"290959","G26016305254002012","G2601630525400",26163,26,163,525400,2012,7,31,0,0,0,26
"290960","G26016305254002013","G2601630525400",26163,26,163,525400,2013,24,91,0,0,0,29
"290961","G26016305254002014","G2601630525400",26163,26,163,525400,2014,31,24,0,0,2,11
"290962","G26016305254002015","G2601630525400",26163,26,163,525400,2015,0,0,0,0,0,0
"290963","G26016305254002016","G2601630525400",26163,26,163,525400,2016,2,11,0,0,3,4
"290964","G26016305254002017","G2601630525400",26163,26,163,525400,2017,1,40,0,0,0,5
"290965","G26016305254002018","G2601630525400",26163,26,163,525400,2018,8,47,0,0,0,0
"290966","G26016305254002019","G2601630525400",26163,26,163,525400,2019,1,83,0,0,0,2
"290967","G26016305254003000","G2601630525400",26163,26,163,525400,3000,0,124,0,0,0,0
"290968","G26016305254003001","G2601630525400",26163,26,163,525400,3001,1,41,0,0,2,4
"290969","G26016305254003002","G2601630525400",26163,26,163,525400,3002,0,13,0,0,0,0
"290970","G26016305254003003","G2601630525400",26163,26,163,525400,3003,2,51,5,0,0,3
"290971","G26016305254003004","G2601630525400",26163,26,163,525400,3004,1,58,0,0,0,0
"290972","G26016305254003005","G2601630525400",26163,26,163,525400,3005,0,23,0,0,0,0
"290973","G26016305254003006","G2601630525400",26163,26,163,525400,3006,0,20,0,0,0,0
"290974","G26016305254003007","G2601630525400",26163,26,163,525400,3007,0,22,0,0,0,3
"290975","G26016305254003008","G2601630525400",26163,26,163,525400,3008,1,41,0,3,1,0
"290976","G26016305254003009","G2601630525400",26163,26,163,525400,3009,1,29,0,0,0,0
"290977","G26016305254003010","G2601630525400",26163,26,163,525400,3010,1,85,0,0,2,0
"290978","G26016305254003011","G2601630525400",26163,26,163,525400,3011,1,43,0,0,0,3
"290979","G26016305254003012","G2601630525400",26163,26,163,525400,3012,2,35,0,0,0,0
"290980","G26016305254003013","G2601630525400",26163,26,163,525400,3013,0,42,0,0,1,0
"290981","G26016305254003014","G2601630525400",26163,26,163,525400,3014,0,0,0,0,0,0
"290982","G26016305254003015","G2601630525400",26163,26,163,525400,3015,4,111,0,0,0,0
"290983","G26016305254003016","G2601630525400",26163,26,163,525400,3016,2,186,0,0,1,2
"290984","G26016305254003017","G2601630525400",26163,26,163,525400,3017,1,19,0,0,3,0
"290985","G26016305254004000","G2601630525400",26163,26,163,525400,4000,3,76,0,0,1,4
"290986","G26016305254004001","G2601630525400",26163,26,163,525400,4001,3,130,0,0,1,0
"290987","G26016305254004002","G2601630525400",26163,26,163,525400,4002,0,0,0,0,0,0
"290988","G26016305255001000","G2601630525500",26163,26,163,525500,1000,7,46,0,0,0,0
"290989","G26016305255001001","G2601630525500",26163,26,163,525500,1001,0,46,0,0,0,0
"290990","G26016305255001002","G2601630525500",26163,26,163,525500,1002,9,21,0,0,0,0
